Time (s),A-output,B-output
3.855079,-0.068844,0.067688
3.860079,-0.120689,0.100719
3.865079,-0.067182,0.061306
3.870079,-0.036545,-0.018527
3.875079,-0.051283,-0.102868
3.880079,-0.009800,-0.088002
3.885079,0.011598,-0.023846
3.890079,0.013060,0.022127
3.895079,0.062367,0.040007
3.900079,0.044197,0.014348
3.905079,-0.031642,-0.021575
3.910079,-0.029581,-0.110120
3.915079,0.036875,-0.189545
3.920079,0.117785,-0.170421
3.925079,0.121541,-0.081317
3.930079,0.071850,0.047571
3.935079,0.040027,0.123604
3.940079,0.032266,0.056678
3.945079,0.108042,-0.033647
3.950079,0.144032,-0.094080
3.955079,0.113925,-0.117977
3.960079,0.100412,-0.068421
3.965079,0.065518,-0.013441
3.970079,0.079498,0.029269
3.975079,0.062892,0.068271
3.980079,0.009844,0.094236
3.985079,0.004161,0.075661
3.990079,0.006068,0.007820
3.995079,0.041086,-0.030699
4.000079,0.018535,-0.035563
4.005079,-0.027019,-0.017129
4.010079,-0.065300,0.059941
4.015079,-0.130782,0.096492
4.020079,-0.122714,0.105705
4.025079,-0.136765,0.101675
4.030079,-0.177300,0.065229
4.035079,-0.177702,0.066220
4.040079,-0.188108,0.067027
4.045079,-0.201444,0.067699
4.050079,-0.218249,0.077159
4.055079,-0.211796,0.062994
4.060079,-0.208397,0.069502
4.065079,-0.209422,0.102790
4.070079,-0.193527,0.085724
4.075079,-0.200573,0.029630
4.080079,-0.189605,-0.001443
4.085079,-0.164100,-0.006498
4.090079,-0.133613,0.007879
4.095079,-0.074033,0.045398
4.100079,-0.000835,0.049627
4.105079,0.089624,0.010538
4.110079,0.140688,0.026820
4.115079,0.077815,0.086174
4.120079,0.025898,0.101115
4.125079,0.047118,0.110681
4.130079,0.019638,0.097379
4.135079,0.021680,0.045506
4.140079,0.057349,0.012150
4.145079,0.005309,-0.008529
4.150079,0.005782,0.034500
4.155079,0.059685,0.098441
4.160079,0.024440,0.072852
4.165079,-0.061138,0.062598
4.170079,-0.144212,0.050537
4.175079,-0.159720,-0.022022
4.180079,-0.133290,-0.045510
4.185079,-0.102509,-0.082418
4.190079,-0.075452,-0.049917
4.195079,-0.096129,0.020654
4.200079,-0.108605,-0.000991
4.205079,-0.119836,0.000756
4.210079,-0.113972,-0.018009
4.215079,-0.096854,-0.031530
4.220079,-0.104047,-0.045431
4.225079,-0.063462,-0.076766
4.230079,-0.013183,-0.055820
4.235079,0.028046,-0.050699
4.240079,0.036267,-0.020689
4.245079,0.037556,-0.004744
4.250079,0.071529,-0.028908
4.255079,0.052687,-0.050781
4.260079,0.080150,-0.088454
4.265079,0.134016,-0.086491
4.270079,0.130365,-0.054753
4.275079,0.158816,-0.033623
4.280079,0.169718,-0.039079
4.285079,0.166085,-0.060405
4.290079,0.183791,-0.065172
4.295079,0.206311,-0.051774
4.300079,0.221416,-0.045858
4.305079,0.205190,-0.062464
4.310079,0.198814,-0.072922
4.315079,0.186277,-0.049577
4.320079,0.173616,-0.012656
4.325079,0.181407,-0.002654
