Time (s),A-output,B-output
3.589193,-0.032338,0.099650
3.594193,-0.125282,0.070158
3.599193,-0.178658,0.050087
3.604193,-0.158468,0.069470
3.609193,-0.132179,0.049270
3.614193,-0.078598,0.008695
3.619193,0.055901,0.000210
3.624193,0.115165,-0.002258
3.629193,0.049440,-0.010781
3.634193,0.005240,0.000751
3.639193,-0.020151,0.010396
3.644193,-0.096348,0.030163
3.649193,-0.175350,0.077753
3.654193,-0.157948,0.107774
3.659193,-0.079421,0.087897
3.664193,-0.000126,0.065721
3.669193,0.048189,0.067731
3.674193,0.068638,0.061066
3.679193,0.063944,0.043057
3.684193,0.013878,0.042991
3.689193,-0.065926,0.054022
3.694193,-0.125954,0.068141
3.699193,-0.132183,0.071046
3.704193,-0.073806,0.075687
3.709193,-0.006620,0.076385
3.714193,0.018110,0.078032
3.719193,0.033537,0.093928
3.724193,0.043691,0.092796
3.729193,-0.000419,0.095538
3.734193,-0.089110,0.106305
3.739193,-0.139558,0.110061
3.744193,-0.142014,0.103996
3.749193,-0.133380,0.085785
3.754193,-0.093516,0.086419
3.759193,-0.028940,0.092260
3.764193,0.019432,0.088933
3.769193,0.027947,0.087493
3.774193,0.000781,0.092174
3.779193,-0.028757,0.096003
3.784193,-0.074055,0.098994
3.789193,-0.135226,0.133447
3.794193,-0.095125,0.143968
3.799193,-0.030905,0.088143
3.804193,-0.028353,0.030274
3.809193,-0.001262,0.009519
3.814193,-0.000029,-0.013974
3.819193,-0.058889,0.098910
3.824193,-0.129924,0.264908
3.829193,-0.083387,0.268184
3.834193,0.107616,0.188952
3.839193,0.203280,0.113722
3.844193,0.168544,0.108632
3.849193,0.127856,0.106385
3.854193,0.068278,0.039446
3.859193,0.004009,-0.020146
3.864193,-0.107558,-0.027528
3.869193,-0.173285,-0.069067
3.874193,-0.094663,-0.073408
3.879193,-0.027817,-0.012431
3.884193,0.031837,-0.000931
3.889193,0.091013,0.042501
3.894193,0.087093,0.082160
3.899193,0.057254,0.065507
3.904193,-0.007772,0.102379
3.909193,-0.132767,0.122548
3.914193,-0.217112,0.057702
3.919193,-0.193195,0.012013
3.924193,-0.147344,-0.029021
3.929193,-0.089791,-0.061031
3.934193,-0.000748,-0.049194
3.939193,0.052054,-0.067817
3.944193,0.067274,-0.077299
3.949193,0.015437,-0.046122
3.954193,-0.096566,-0.022117
3.959193,-0.132882,-0.007609
3.964193,-0.128370,-0.005169
3.969193,-0.144654,0.002420
3.974193,-0.100182,0.020730
3.979193,0.010066,0.000214
3.984193,0.107308,-0.041505
3.989193,0.125812,-0.066038
3.994193,0.104285,-0.083971
3.999193,0.078697,-0.109468
