Time (s),A-output,B-output
2.465000,0.274101,-0.075090
2.470000,0.142073,0.041726
2.475000,-0.047788,0.045984
2.480000,-0.162425,-0.032767
2.485000,-0.169558,-0.153548
2.490000,-0.087310,-0.176744
2.495000,0.058392,-0.016348
2.523665,0.199564,0.082707
2.528665,0.306582,0.079577
2.533665,0.279149,-0.043848
2.538665,0.174867,-0.135834
2.543665,0.051793,-0.071428
2.548665,-0.111248,0.041359
2.553665,-0.220831,0.126407
2.558665,-0.182986,0.086937
2.563665,-0.056010,0.000598
2.568665,0.047395,-0.022335
2.573665,0.117526,0.035029
2.578665,0.157396,0.129634
2.583665,0.118138,0.157559
2.588665,-0.004573,0.120924
2.593665,-0.163442,0.081547
2.598665,-0.297234,0.070687
2.603665,-0.296265,0.139462
2.608665,-0.217595,0.187811
2.613665,-0.160771,0.156231
2.618665,-0.089260,0.106772
2.623665,-0.017621,0.072929
2.628665,-0.012787,0.062535
2.633665,-0.134223,0.056639
2.638665,-0.265924,0.054770
2.643665,-0.324314,0.069398
2.648665,-0.369182,0.071823
2.653665,-0.385109,0.052926
2.658665,-0.297934,0.047176
2.663665,-0.160354,0.056433
2.668665,-0.104287,0.094144
2.673665,-0.084321,0.075070
2.678665,-0.037053,0.016034
2.683665,-0.103214,-0.037846
2.688665,-0.289315,-0.046502
2.693665,-0.418210,0.031166
2.698665,-0.491628,0.147691
2.703665,-0.307175,0.183721
2.708665,0.080317,0.139270
2.713665,0.250342,0.092374
2.718665,0.245308,0.085512
2.723665,0.201671,0.109466
2.728665,0.063871,0.043532
2.733665,-0.142201,0.035401
2.738665,-0.335768,0.091432
2.743665,-0.410271,0.013636
2.748665,-0.222926,-0.041527
2.753665,-0.014622,-0.048035
2.758665,0.144951,-0.026045
2.763665,0.281856,0.083434
2.768665,0.314323,0.056535
2.773665,0.246877,0.007282
2.778665,0.038934,0.011590
2.783665,-0.158807,-0.022239
2.788665,-0.248435,-0.022417
2.793665,-0.203703,-0.066639
2.798665,-0.077211,-0.085895
2.803665,0.070466,-0.049268
2.808665,0.241671,-0.028084
2.813665,0.351004,-0.016761
2.818665,0.335735,-0.030618
2.823665,0.180653,-0.040021
2.828665,0.004472,-0.033104
2.833665,-0.086362,-0.054019
2.838665,-0.132568,-0.075024
2.843665,-0.118875,-0.061277
2.848665,-0.003222,-0.077861
2.853665,0.179575,-0.102699
2.858665,0.312244,-0.088783
2.863665,0.337066,-0.039019
2.868665,0.288278,-0.025261
2.873665,0.184848,-0.058507
2.878665,0.037428,-0.075788
2.883665,-0.078172,-0.055467
2.888665,-0.092735,-0.028073
2.893665,0.010193,-0.022242
2.898665,0.167346,-0.013334
2.903665,0.283068,-0.046692
2.908665,0.322714,-0.156252
2.913665,0.298198,-0.165354
2.918665,0.098529,-0.146038
2.923665,-0.159081,-0.137426
2.928665,-0.206323,-0.060013
2.933665,-0.159724,-0.070512
2.938665,-0.134291,-0.084442
2.943665,0.008553,-0.093320
2.948665,0.255237,-0.089480
2.953665,0.419046,0.014328
2.958665,0.385440,0.060956
2.963665,0.236173,-0.004906
2.968665,0.067687,-0.130230
2.973665,-0.109779,-0.172971
2.978665,-0.180598,-0.015320
2.983665,-0.180663,0.144006
2.988665,-0.080224,0.141283
2.993665,0.104080,-0.014787
2.998665,0.289883,-0.123088
3.003665,0.355085,-0.076853
3.008665,0.220164,0.058627
3.013665,0.097728,0.167635
3.018665,-0.031823,0.097166
3.023665,-0.177457,-0.059890
3.028665,-0.233299,-0.138285
3.033665,-0.185051,-0.065102
3.038665,-0.043409,0.057901
3.043665,0.077827,0.080780
3.048665,0.161956,0.066943
3.053665,0.161260,0.063206
3.058665,0.069170,0.049772
3.063665,-0.049139,0.141328
3.068665,-0.212266,0.181784
3.073665,-0.296584,0.110788
3.078665,-0.261710,0.081633
3.083665,-0.196590,0.064099
3.088665,-0.136491,0.066662
3.093665,-0.063677,0.049250
3.098665,0.000891,0.026248
3.103665,-0.064410,0.042631
3.108665,-0.209382,0.070750
3.113665,-0.299585,0.073839
3.118665,-0.349433,0.037900
3.123665,-0.401010,0.014431
3.128665,-0.377937,0.039085
3.133665,-0.242266,0.067927
3.138665,-0.113247,0.139589
3.143665,-0.077054,0.177404
3.148665,-0.052624,0.079563
3.153665,-0.066915,-0.004004
3.158665,-0.203059,-0.045586
3.163665,-0.365425,0.096160
3.168665,-0.417618,0.300051
3.173665,-0.362552,0.247016
3.178665,-0.109155,0.116169
3.183665,0.222499,0.065295
3.188665,0.303622,0.060477
3.193665,0.296719,0.099289
3.198665,0.221052,0.092625
3.203665,0.032380,-0.058453
3.208665,-0.179418,-0.070360
3.213665,-0.384489,-0.006015
3.218665,-0.339323,0.002660
3.223665,-0.110439,0.084458
3.228665,0.077104,0.025025
3.233665,0.239129,-0.009894
3.238665,0.314407,0.009303
3.243665,0.302206,-0.069749
3.248665,0.173358,-0.046242
3.253665,-0.057509,-0.034342
3.258665,-0.230457,-0.078246
3.263665,-0.257344,-0.101154
3.268665,-0.138689,-0.149805
3.273665,0.000638,-0.109238
3.278665,0.144291,-0.047923
3.283665,0.314058,-0.046590
3.288665,0.378276,-0.061722
3.293665,0.284357,-0.089196
3.298665,0.106328,-0.086560
3.303665,-0.038865,-0.087573
3.308665,-0.123252,-0.113478
3.313665,-0.154779,-0.097641
3.318665,-0.084273,-0.068594
3.323665,0.080128,-0.069913
3.328665,0.266207,-0.057574
3.333665,0.357862,-0.039431
3.338665,0.330267,-0.036722
3.343665,0.243347,-0.049620
3.348665,0.112549,-0.068715
3.353665,-0.035607,-0.081690
3.358665,-0.119960,-0.059818
3.363665,-0.077900,-0.026617
3.368665,0.071812,-0.010854
3.373665,0.232641,-0.013055
3.378665,0.340082,-0.091364
3.383665,0.434110,-0.173257
3.388665,0.438908,-0.127836
3.393665,0.178176,-0.103325
3.398665,-0.103374,-0.108876
3.403665,-0.149919,-0.104014
3.408665,-0.109727,-0.152669
3.413665,-0.001672,-0.113802
3.418665,0.220687,-0.046571
3.423665,0.426483,0.001733
3.428665,0.456506,0.024622
3.433665,0.317132,-0.047467
3.438665,0.157663,-0.077176
3.443665,0.006413,-0.014650
3.448665,-0.133300,0.117180
3.453665,-0.167199,0.168215
3.458665,-0.110658,0.028403
3.463665,0.037318,-0.122781
3.468665,0.215780,-0.175918
3.473665,0.336550,-0.056253
3.478665,0.333948,0.107457
